#EXTM3U
#EXTINF:-1 tvg-name="💖天微③",💖天微③
央視频道,#genre#
河南卫视,http://www.wxzmz.com:8800/udp/239.49.8.29:8000$
黑龙江卫视,http://www.wxzmz.com:8800/udp/239.49.8.14:9426$
湖北卫视,http://www.wxzmz.com:8800/udp/239.49.8.8:9632$
吉林卫视,http://www.wxzmz.com:8800/udp/239.49.8.113:8000$
江西卫视,http://www.wxzmz.com:8800/udp/239.49.8.111:8000$
辽宁卫视,http://www.wxzmz.com:8800/udp/239.49.8.48:8000$
内蒙古卫视,http://www.wxzmz.com:8800/udp/239.49.0.180:8000$
云南卫视,http://www.wxzmz.com:8800/udp/239.49.0.177:8000$
青海卫视,http://www.wxzmz.com:8800/udp/239.49.0.81:8000$
三沙卫视,http://www.wxzmz.com:8800/udp/239.49.0.167:8000$
山东卫视,http://www.wxzmz.com:8800/udp/239.49.8.7:9306$
山西卫视,http://www.wxzmz.com:8800/udp/239.49.0.67:8528$
陕西卫视,http://www.wxzmz.com:8800/udp/239.49.0.233:8000$
深圳卫视,http://www.wxzmz.com:8800/udp/239.49.8.145:6000$
四川卫视,http://www.wxzmz.com:8800/udp/239.49.8.110:8000$
天津卫视,http://www.wxzmz.com:8800/udp/239.49.8.148:6000$
西藏卫视,http://www.wxzmz.com:8800/udp/239.49.0.245:8000$
宁夏卫视,http://www.wxzmz.com:8800/udp/239.49.0.171:8000$
新疆卫视,http://www.wxzmz.com:8800/udp/239.49.0.178:8000$

联通频道,#genre#
CCTV1,http://iptv.101465.xyz:8888/rtp/239.3.1.129:8008$
CCTV2,http://iptv.101465.xyz:8888/rtp/239.3.1.60:8084$
CCTV3,http://iptv.101465.xyz:8888/rtp/239.3.1.172:8001$
CCTV4,http://iptv.101465.xyz:8888/rtp/239.3.1.105:8092$
CCTV5,http://iptv.101465.xyz:8888/rtp/239.3.1.173:8001$
CCTV5+,http://iptv.101465.xyz:8888/rtp/239.3.1.130:8004$
CCTV6,http://iptv.101465.xyz:8888/rtp/239.3.1.174:8001$
CCTV7,http://iptv.101465.xyz:8888/rtp/239.3.1.61:8104$
CCTV8,http://iptv.101465.xyz:8888/rtp/239.3.1.175:8001$
CCTV9,http://iptv.101465.xyz:8888/rtp/239.3.1.62:8112$
CCTV10,http://iptv.101465.xyz:8888/rtp/239.3.1.63:8116$
CCTV11,http://iptv.101465.xyz:8888/rtp/239.3.1.152:8120$
CCTV12,http://iptv.101465.xyz:8888/rtp/239.3.1.64:8124$
CCTV13,http://iptv.101465.xyz:8888/rtp/239.3.1.124:8128$
CCTV14,http://iptv.101465.xyz:8888/rtp/239.3.1.65:8132$
CCTV15,http://iptv.101465.xyz:8888/rtp/239.3.1.153:8136$
CCTV16,http://iptv.101465.xyz:8888/rtp/239.3.1.184:8001$
CCTV17,http://iptv.101465.xyz:8888/rtp/239.3.1.151:8144$
湖南卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.132:8012$
浙江卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.137:8036$
江苏卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.135:8028$
东方卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.136:8032$
北京卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.241:8000$
东南卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.156:8148$
吉林卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.240:8172$
天津卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.141:1234$
安徽卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.211:8064$
山东卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.209:8052$
广东卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.142:8048$
江西卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.123:8164$
河北卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.148:8072$
深圳卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.134:8020$
湖北卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.138:8044$
贵州卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.149:8076$
辽宁卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.210:8056$
重庆卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.122:8160$
黑龙江卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.133:8016$
三沙卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.155:4120$
云南卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.26:8108$
内蒙古卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.43:8176$
厦门卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.143:4120$
四川卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.29:8288$
山西卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.42:8172$
广西卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.39:8300$
海南卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.45:8304$
陕西卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.41:8140$
青海卫视,http://iptv.101465.xyz:8888/rtp/239.3.1.44:8184$

CCTV1,http://miwifi.dbus.io:8622/rtp/239.3.1.129:8008$
CCTV2,http://miwifi.dbus.io:8622/rtp/239.3.1.60:8084$
CCTV3,http://miwifi.dbus.io:8622/rtp/239.3.1.172:8001$
CCTV4,http://miwifi.dbus.io:8622/rtp/239.3.1.105:8092$
CCTV5,http://miwifi.dbus.io:8622/rtp/239.3.1.173:8001$
CCTV5+,http://miwifi.dbus.io:8622/rtp/239.3.1.130:8004$
CCTV6,http://miwifi.dbus.io:8622/rtp/239.3.1.174:8001$
CCTV7,http://miwifi.dbus.io:8622/rtp/239.3.1.61:8104$
CCTV8,http://miwifi.dbus.io:8622/rtp/239.3.1.175:8001$
CCTV9,http://miwifi.dbus.io:8622/rtp/239.3.1.62:8112$
CCTV10,http://miwifi.dbus.io:8622/rtp/239.3.1.63:8116$
CCTV11,http://miwifi.dbus.io:8622/rtp/239.3.1.152:8120$
CCTV12,http://miwifi.dbus.io:8622/rtp/239.3.1.64:8124$
CCTV13,http://miwifi.dbus.io:8622/rtp/239.3.1.124:8128$
CCTV14,http://miwifi.dbus.io:8622/rtp/239.3.1.65:8132$
CCTV15,http://miwifi.dbus.io:8622/rtp/239.3.1.153:8136$
CCTV16,http://miwifi.dbus.io:8622/rtp/239.3.1.184:8001$
CCTV17,http://miwifi.dbus.io:8622/rtp/239.3.1.151:8144$
湖南卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.132:8012$
浙江卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.137:8036$
江苏卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.135:8028$
东方卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.136:8032$
北京卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.241:8000$
东南卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.156:8148$
吉林卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.240:8172$
天津卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.141:1234$
安徽卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.211:8064$
山东卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.209:8052$
广东卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.142:8048$
江西卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.123:8164$
河北卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.148:8072$
深圳卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.134:8020$
湖北卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.138:8044$
贵州卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.149:8076$
辽宁卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.210:8056$
重庆卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.122:8160$
黑龙江卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.133:8016$
三沙卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.155:4120$
云南卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.26:8108$
内蒙古卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.43:8176$
厦门卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.143:4120$
四川卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.29:8288$
山西卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.42:8172$
广西卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.39:8300$
海南卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.45:8304$
陕西卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.41:8140$
青海卫视,http://miwifi.dbus.io:8622/rtp/239.3.1.44:8184$

CCTV1,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.129:8008$
CCTV2,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.60:8084$
CCTV3,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.172:8001$
CCTV4,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.105:8092$
CCTV5,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.173:8001$
CCTV5+,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.130:8004$
CCTV6,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.174:8001$
CCTV7,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.61:8104$
CCTV8,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.175:8001$
CCTV9,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.62:8112$
CCTV10,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.63:8116$
CCTV11,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.152:8120$
CCTV12,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.64:8124$
CCTV13,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.124:8128$
CCTV14,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.65:8132$
CCTV15,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.153:8136$
CCTV16,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.184:8001$
CCTV17,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.151:8144$
湖南卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.132:8012$
浙江卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.137:8036$
江苏卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.135:8028$
东方卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.136:8032$
北京卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.241:8000$
东南卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.156:8148$
吉林卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.240:8172$
天津卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.141:1234$
安徽卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.211:8064$
山东卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.209:8052$
广东卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.142:8048$
江西卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.123:8164$
河北卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.148:8072$
深圳卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.134:8020$
湖北卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.138:8044$
贵州卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.149:8076$
辽宁卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.210:8056$
重庆卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.122:8160$
黑龙江卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.133:8016$
三沙卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.155:4120$
云南卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.26:8108$
内蒙古卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.43:8176$
厦门卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.143:4120$
四川卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.29:8288$
山西卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.42:8172$
广西卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.39:8300$
海南卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.45:8304$
陕西卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.41:8140$
青海卫视,http://ydl.yueyaoxian.top:8686/rtp/239.3.1.44:8184$

CCTV1,http://ikuai.ipddns.top:8888/rtp/239.3.1.129:8008$
CCTV2,http://ikuai.ipddns.top:8888/rtp/239.3.1.60:8084$
CCTV3,http://ikuai.ipddns.top:8888/rtp/239.3.1.172:8001$
CCTV4,http://ikuai.ipddns.top:8888/rtp/239.3.1.105:8092$
CCTV5,http://ikuai.ipddns.top:8888/rtp/239.3.1.173:8001$
CCTV5+,http://ikuai.ipddns.top:8888/rtp/239.3.1.130:8004$
CCTV6,http://ikuai.ipddns.top:8888/rtp/239.3.1.174:8001$
CCTV7,http://ikuai.ipddns.top:8888/rtp/239.3.1.61:8104$
CCTV8,http://ikuai.ipddns.top:8888/rtp/239.3.1.175:8001$
CCTV9,http://ikuai.ipddns.top:8888/rtp/239.3.1.62:8112$
CCTV10,http://ikuai.ipddns.top:8888/rtp/239.3.1.63:8116$
CCTV11,http://ikuai.ipddns.top:8888/rtp/239.3.1.152:8120$
CCTV12,http://ikuai.ipddns.top:8888/rtp/239.3.1.64:8124$
CCTV13,http://ikuai.ipddns.top:8888/rtp/239.3.1.124:8128$
CCTV14,http://ikuai.ipddns.top:8888/rtp/239.3.1.65:8132$
CCTV15,http://ikuai.ipddns.top:8888/rtp/239.3.1.153:8136$
CCTV16,http://ikuai.ipddns.top:8888/rtp/239.3.1.184:8001$
CCTV17,http://ikuai.ipddns.top:8888/rtp/239.3.1.151:8144$
湖南卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.132:8012$
浙江卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.137:8036$
江苏卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.135:8028$
东方卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.136:8032$
北京卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.241:8000$
东南卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.156:8148$
吉林卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.240:8172$
天津卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.141:1234$
安徽卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.211:8064$
山东卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.209:8052$
广东卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.142:8048$
江西卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.123:8164$
河北卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.148:8072$
深圳卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.134:8020$
湖北卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.138:8044$
贵州卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.149:8076$
辽宁卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.210:8056$
重庆卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.122:8160$
黑龙江卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.133:8016$
三沙卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.155:4120$
云南卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.26:8108$
内蒙古卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.43:8176$
厦门卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.143:4120$
四川卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.29:8288$
山西卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.42:8172$
广西卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.39:8300$
海南卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.45:8304$
陕西卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.41:8140$
青海卫视,http://ikuai.ipddns.top:8888/rtp/239.3.1.44:8184$


春晚频道,#genre#
春晚1983,https://alimov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5MTRfNDAzMDAxOTlfNjYyNzMxNjcwMjBfMF8z_b_Beb3bda599f76c60c463c433ca7460153.mp4
春晚1984,https://alimov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5NTRfNDAzMDAxOTlfNjYyNzMyMzg3MTRfMF8z_b_B192356dadbc90d207ba16964d4c2914c.mp4
春晚1985,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDFfNDAzMDAxOTlfNjYyNzMyNTAwMzJfMF8z_b_Be73c5abcbc0eeb2ec9fce6842e1362a4.mp4
春晚1986,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDRfNDAzMDAxOTlfNjYyNzMyNTU0OTRfMF8z_b_B24f7d19f1132fa5d7f502f8377ad5567.mp4
春晚1987,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDhfNDAzMDAxOTlfNjYyNzMyNjMyMDNfMF8z_b_B570493ed8f7200d4013a66b2d21b2de9.mp4
春晚1988,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTJfNDAzMDAxOTlfNjYyNzMyNjkxNjBfMF8z_b_B8c835b83a92d25bde81ba22c5cd9521e.mp4
春晚1989,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4
春晚1990*,https://cdn8.yzzy-online.com/20220704/597_e0d90c37/1000k/hls/index.m3u8
春晚1991,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjI2MTVfNDAzMDAxOTlfNjYyNzYwNjUxNjVfMF8z_b_B8feb7b85888678d71bf37a259c6850f6.mp4
春晚1992,https://txmov2.a.kwimgs.com/bs3/video-hls/5256826755663896297_hlshd15.m3u8
春晚1993,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYwODJfMF8z_b_B647d10e431b4cc5e48e6c77347d69021.mp4
春晚1994,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxMjNfMF8z_b_B3dde97f36273f04403d4dc5eec611a35.mp4
春晚1995,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQwNzVfMF8z_b_B811c0dec6b9a3d3074a18522c185010a.mp4
春晚1996,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxNTJfMF8z_b_Bd841eae10ab1c9955ef55fbedfae6c45.mp4
春晚1997,https://txmov2.a.kwimgs.com/bs3/video-hls/5230649583590411879_hlshd15.m3u8
春晚1998,https://txmov2.a.kwimgs.com/bs3/video-hls/5225864507896315430_hlshd15.m3u8
春晚1999,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQxNTRfMF8z_b_B0b5e52bc003285ef66ec0cbb2be08556.mp4
春晚2000,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxMTNfMF8z_b_Bdddf4e7ef0ff6cfd477857bb40e78419.mp4
春晚2001,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMDFfMF8z_b_B70592cb7c4054e9cabb675e849bbf4bd.mp4
春晚2002,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxNDdfMF8z_b_Ba6271d10b7e6cfae83759033a091f257.mp4
春晚2003,https://alimov2.a.kwimgs.com/upic/2023/01/14/23/BMjAyMzAxMTQyMzQxNDdfNDAzMDAxOTlfOTM2MTU0MTk1NDFfMF8z_b_B182749d2cd2ea9323639254af385f24b.mp4
春晚2004,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxOTVfMF8z_b_B86c4430b82ff5a7f4e8132f6ee558536.mp4
春晚2005,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMzhfMF8z_b_B35ad7cc86aec8fc9e5ddfb31fc7bed63.mp4
春晚2006,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyNzlfMF8z_b_Bbc3703fc331dc994c50859c19aad28ff.mp4
春晚2007,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzMjNfMF8z_b_B00b069c7899976459ceeaa99353dfefe.mp4
春晚2008,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzNTNfMF8z_b_Bd7346962e61bd7b84e11a1fa6e4616f9.mp4
春晚2009,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzOTBfMF8z_b_B29a36a85e0277f6c2a1f033ef7c10708.mp4
春晚2010,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ0MjlfMF8z_b_B8818807a00eed329a69fb494f405bd43.mp4
春晚2011,https://alimov2.a.kwimgs.com/upic/2023/01/16/11/BMjAyMzAxMTYxMTA3MjFfNDAzMDAxOTlfOTM3MjcyMjA3ODhfMF8z_b_B8214200efc869dc6fcf99dad619fa4c1.mp4
春晚2012*,https://cdn8.yzzy-online.com/20220704/591_82b72f82/1000k/hls/index.m3u8
春晚2013,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ1NjNfMF8z_b_B4fea55408dca4471a68a963ae096be59.mp4
春晚2014,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTNfNDAzMDAxOTlfOTI4OTY2ODAzNjlfMF8z_b_Bdee65c77f9e7b2120a185c919dad81d2.mp4
春晚2015,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ2MTZfMF8z_b_B4851f43f5a2bc2871a9b0ec87294a6e7.mp4
春晚2016*,https://cdn8.yzzy-online.com/20220704/577_cda9c8d1/1000k/hls/index.m3u8
春晚2017,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ2NDhfMF8z_b_B6527b0c2ce3dda1d9b3f34edd4fdb9aa.mp4
春晚2018,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTRfNDAzMDAxOTlfOTI4OTY2ODE2MTBfMF8z_b_B11a778e34390a21de42d407e94f45b91.mp4
春晚2019,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTRfNDAzMDAxOTlfOTI4OTY2ODE2MTBfMF8z_b_B11a778e34390a21de42d407e94f45b91.mp4
春晚2020,https://alimov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzA5NDdfNDAzMDAxOTlfNjYxNzQ2MDAyMTFfMF8z_b_B5d51d9564c5670dc66faeba20aa7af3f.mp4
春晚2021,https://alimov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzE4NTJfNDAzMDAxOTlfNjYxNzUzOTg3NjlfMF8z_b_Be41d9503181d7b0608a839ed401e02c2.mp4
春晚2022,https://alimov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4
春晚2023,https://txmov2.a.kwimgs.com/bs3/video-hls/5251197255879398624_hlshd15.m3u8
春晚2024,https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_6488563992_8982723413/merged_1707497046297_88536_25144_41936.m3u8
春晚2025,https://res.CCTVnews.CCTV.com/video/3005/record/CCTV/merge1/133396667284143308839013005/8fbd6180bdef4da19f6155cf6b4652e1-4.m3u8
 

短剧频道,#genre#

逆命神医(96集),https://vd3.bdstatic.com/mda-peds8afg0055s0nh/720p/h264/1684091269327297304/mda-peds8afg0055s0nh.mp4
满月之下请相爱(100集),https://vd3.bdstatic.com/mda-pedkenasrhs239n2/sc/cae_h264/1684169079399702313/mda-pedkenasrhs239n2.mp4
落在生命里的光(100集),https://vd3.bdstatic.com/mda-pedgk34za4i2wsk4/720p/h264/1684066802676530455/mda-pedgk34za4i2wsk4.mp4
老街中的痞子(79集),https://vd3.bdstatic.com/mda-pedd0pjr3d230d6a/sc/cae_h264/1684151422563021066/mda-pedd0pjr3d230d6a.mp4
绝世龙帅(100集),https://vd3.bdstatic.com/mda-pectb75a7wb5zsgu/720p/h264/1684008093774139159/mda-pectb75a7wb5zsgu.mp4
浪子情仇(81集),https://vd3.bdstatic.com/mda-pecpz9ti97u1z825/720p/h264/1683998885326452646/mda-pecpz9ti97u1z825.mp4
昆仑强者(80集),https://vd3.bdstatic.com/mda-peck0hfux97mrc79/720p/h264/1683988862148442153/mda-peck0hfux97mrc79.mp4
都市药王医仙（61集）,https://vd4.bdstatic.com/mda-pe9p7t88g3zwkn0w/sc/cae_h264/1683812630561498452/mda-pe9p7t88g3zwkn0w.mp4
功夫医圣（80集）,https://vd2.bdstatic.com/mda-pe9qn6dabh5ppc6w/720p/h264/1683740514742579726/mda-pe9qn6dabh5ppc6w.mp4
古董风云（50集）,https://vd2.bdstatic.com/mda-pe9r3itz1thdrm9i/sc/cae_h264/1683796097451505310/mda-pe9r3itz1thdrm9i.mp4
九境霸主（113集）,https://vd2.bdstatic.com/mda-peasdcyvjkdf5nn6/720p/h264/1683833678473112939/mda-peasdcyvjkdf5nn6.mp4
庄少得罪妻难逃,https://vd4.bdstatic.com/mda-pidasrh5mj9ikfaf/sc/cae_h264/1694741687600700555/mda-pidasrh5mj9ikfaf.mp4
公主大人请赎罪,https://vd4.bdstatic.com/mda-pidaps9q6cr1f6yj/sc/cae_h264/1694741205249538787/mda-pidaps9q6cr1f6yj.mp4
逆袭1990 , https://vd3.bdstatic.com/mda-pic27fqea6gxshu3/sc/cae_h264/1694576577838370273/mda-pic27fqea6gxshu3.mp4
总裁老公身边的真假千金, https://vd4.bdstatic.com/mda-piaru4rz4ea5d3jr/sc/cae_h264/1694527130409630365/mda-piaru4rz4ea5d3jr.mp4
豪门战尊,https://vd4.bdstatic.com/mda-pi947rkiaa76hy2m/sc/cae_h264/1694346919481540355/mda-pi947rkiaa76hy2m.mp4
